Liquid,Gas,Water cut,Label
127.47736999999999,892.00904000000003,62.399439999999998,322
0,0,0,111
89.015169999999998,742.55715999999995,44.467730000000003,322
70.760140000000007,805.55462,46.66657,322
0.81698999999999999,529.85698000000002,23.380009999999999,122
47.32349,720.49239,48.615969999999997,222
0,0,0,111
2.15774,771.21573999999998,38.467230000000001,122
0,0,0,111
0.46207999999999999,290.56261000000001,37.21866,112
1.0095799999999999,430.75146000000001,20.161069999999999,112
68.380669999999995,799.30951000000005,51.11759,322
5.4427700000000003,769.32194000000004,29.639320000000001,122
55.600160000000002,716.78080999999997,56.680160000000001,222
133.65809999999999,834.77736000000004,49.756990000000002,322
0,0,0,111
6.7549700000000001,424.08112,48.107570000000003,112
30.228539999999999,758.55376999999999,65.462620000000001,222
139.41677999999999,853.17285000000004,75.580759999999998,323
0,0,0,111
0,0,0,111
5.3143700000000003,809.73370999999997,18.120439999999999,121
36.975499999999997,845.83172999999999,65.02825,222
5.0000000000000002e-05,118.74357999999999,39.788499999999999,112
21.118359999999999,857.35726999999997,38.783549999999998,222
122.57024,891.17975999999999,16.302600000000002,321
76.395690000000002,779.39625999999998,32.619129999999998,322
116.60379,843.62867000000006,69.309200000000004,322
0.65663000000000005,552.64458999999999,28.63176,122
0,0,0,111
0.19078000000000001,269.18808999999999,26.064599999999999,112
0.00096000000000000002,145.67764,39.529119999999999,112
75.023669999999996,770.55101999999999,64.521349999999998,322
0,0,0,111
0.52505999999999997,334.96807999999999,18.787510000000001,111
0,33.576830000000001,34.621960000000001,112
3.49892,588.23586,46.690359999999998,122
0.85236000000000001,470.98597999999998,22.72701,112
0.42473,648.88058999999998,19.062899999999999,121
49.109099999999998,886.48077999999998,26.859000000000002,222
97.686580000000006,807.61716999999999,58.84131,322
64.677570000000003,796.59655999999995,52.511809999999997,322
0,0,46.878369999999997,112
0.52136000000000005,559.65162999999995,19.093979999999998,121
41.19303,800.11284999999998,34.54768,222
67.209059999999994,878.45953999999995,37.54318,322
53.622839999999997,865.80286999999998,19.126010000000001,221
6.0000000000000002e-05,117.52079999999999,58.014800000000001,112
0,0,0,111
0,0,0,111
0,0,0,111
66.813900000000004,867.22798999999998,19.529900000000001,321
10.14589,853.51052000000004,22.50752,122
0.76592000000000005,760.79119000000003,22.069179999999999,122
0.00027,112.78951000000001,38.498350000000002,112
0.87826000000000004,357.81959999999998,14.66056,111
5.1584599999999998,806.19245000000001,20.522829999999999,122
1.05345,492.56637000000001,24.630520000000001,112
16.743659999999998,878.82601,28.712520000000001,122
0,17.184080000000002,32.81673,112
17.381810000000002,852.46185000000003,49.86965,122
0.51114000000000004,537.27263000000005,21.203710000000001,122
0,0,0,111
1.30918,474.07348000000002,33.760750000000002,112
89.343729999999994,773.99554000000001,51.530000000000001,322
